GeneID,SRR8750495,SRR8750496,SRR8750497,SRR8750498
TRNAG-GCC-15,0.400187,1.270592,0.255609,0.16921
TRNAG-GCC-16,0.162482,0.393621,0.0,0.0
TRNAG-GCC-17,0.0,0.19681,0.0,0.023832
TRNAG-GCC-2,0.135402,0.717777,0.140405,0.0
TRNAG-GCC-3,0.0,0.402303,0.0,0.0
TRNAG-GCC-4,0.0,0.740933,0.0,0.0
TRNAG-GCC-5,0.0,0.306792,0.255609,0.0
TRNAG-GCC-6,0.400187,0.59043,0.0,0.0
TRNAG-GCC-7,0.683026,0.714885,0.0,0.0
TRNAG-GCC-8,0.033097,0.370464,0.0,0.104862
TRNAG-GCC-9,0.0,0.14182,0.0,0.0
TRNAG-UCC,0.0,0.0,0.0,0.0
TRNAG-UCC-10,0.0,0.0,0.0,0.0
TRNAG-UCC-11,0.0,0.0,0.0,0.0
TRNAG-UCC-12,0.0,0.0,0.0,0.0
TRNAG-UCC-13,0.0,0.0,0.0,0.0
TRNAG-UCC-14,0.0,0.0,0.0,0.0
TRNAG-UCC-15,0.0,0.0,0.0,0.0
TRNAG-UCC-16,0.0,0.0,0.0,0.0
TRNAG-UCC-17,0.0,0.0,0.0,0.0
TRNAG-UCC-2,0.0,0.0,0.0,0.0
TRNAG-UCC-3,0.0,0.0,0.0,0.0
TRNAG-UCC-4,0.0,0.0,0.0,0.0
TRNAG-UCC-5,0.0,0.0,0.0,0.0
TRNAG-UCC-6,0.0,0.0,0.0,0.0
TRNAG-UCC-7,0.0,0.0,0.0,0.0
TRNAG-UCC-8,0.0,0.0,0.0,0.0
TRNAG-UCC-9,0.0,0.0,0.0,0.0
TRNAH-GUG,0.0,0.624818,0.0,0.0
TRNAI-AAU,0.0,0.0,0.0,0.0
TRNAL-CAA,0.406673,0.0,0.57816,0.0
TRNAL-CAG,0.0,0.0,0.0,0.0
TRNAL-CAG-10,0.0,0.0,0.0,0.0
TRNAL-CAG-11,0.0,0.0,0.0,0.0
TRNAL-CAG-12,0.0,0.0,0.0,0.0
TRNAL-CAG-13,0.0,0.0,0.0,0.0
TRNAL-CAG-14,0.0,0.0,0.0,0.0
TRNAL-CAG-15,0.0,0.0,0.0,0.0
TRNAL-CAG-16,0.0,0.0,0.0,0.0
TRNAL-CAG-17,0.0,0.0,0.0,0.0
TRNAL-CAG-2,0.0,0.0,0.0,0.0
TRNAL-CAG-3,0.0,0.0,0.0,0.0
TRNAL-CAG-4,0.0,0.0,0.0,0.0
TRNAL-CAG-5,0.0,0.0,0.0,0.0
TRNAL-CAG-6,0.0,0.0,0.0,0.0
TRNAL-CAG-7,0.0,0.0,0.0,0.0
TRNAL-CAG-8,0.0,0.0,0.0,0.0
TRNAL-CAG-9,0.0,0.0,0.0,0.0
TRNAN-GUU,0.0,0.0,0.0,0.0
TRNAN-GUU-2,1.183662,0.069431,0.0,0.0
TRNAS-ACU,0.0,0.0,0.0,0.0
TRNAU1AP,16.932234,13.083233,14.602884,17.119741
TRNAV-CAC,1.931483,0.0,1.278037,0.811278
TRNAV-CAC-2,0.0,0.0,0.0,1.33461
TRNP1,44.124352,73.82605,29.430197,79.884514
TRNT1,19.9067,12.733434,18.604208,20.44463
TRO,56.550037,46.638836,27.679747,49.70937
TROAP,0.363835,0.345889,0.0,0.0
TROAP-AS1,0.106706,0.149142,0.0,0.0
TRP-AGG1-1,0.0,0.0,0.0,0.0
TRP-AGG2-1,0.0,0.0,0.0,0.0
TRP-AGG2-2,0.0,4.737752,0.905276,0.329018
TRP-AGG2-3,0.0,0.0,0.0,0.0
TRP-AGG2-4,2.017652,0.0,0.0,0.0
TRP-AGG2-5,0.0,0.0,1.189285,0.0
TRP-AGG2-6,0.0,0.0,0.0,0.0
TRP-AGG2-7,0.0,0.0,0.0,0.0
TRP-AGG2-8,0.0,0.0,0.0,0.246764
TRP-CGG1-1,0.0,0.0,0.0,0.0
TRP-CGG1-2,0.0,0.0,0.0,0.0
TRP-CGG1-3,0.004665,0.038489,0.003102,0.0
TRP-CGG2-1,0.0,0.0,0.0,0.0
TRP-TGG1-1,0.0,0.0,0.0,0.0
TRP-TGG2-1,0.0,0.0,0.0,0.0
TRP-TGG3-1,1.706103,3.938613,0.0,1.245569
TRP-TGG3-2,1.068169,0.0,0.0,0.0
TRP-TGG3-3,0.726949,4.537968,0.0,0.846047
TRP-TGG3-4,0.0,0.0,0.0,0.0
TRP-TGG3-5,1.068169,1.084546,0.0,0.846047
TRPA1,0.639226,0.664613,0.640345,0.264776
TRPA2P,0.812719,0.181156,0.0,0.379852
TRPC1,19.154615,13.718225,16.001598,14.473381
TRPC2,0.272987,0.0,0.702762,0.0
TRPC3,1.224683,0.776466,0.389658,0.922752
TRPC4,1.534375,0.9177,0.485379,1.259552
TRPC4AP,70.429962,61.543102,49.70145,72.652435
TRPC5,4.261593,2.330661,0.901512,2.851401
TRPC5OS,0.17847,0.362249,0.57998,0.0
TRPC6,1.879021,1.331437,0.607578,0.814512
TRPC7,0.0,0.063317,0.0,0.097876
TRPC7-AS1,0.0,0.0,0.0,0.0
TRPC7-AS2,0.0,0.0,0.0,0.22893
TRPM1,0.026128,0.253244,0.0,0.0
TRPM1-AS1,0.624278,0.135658,0.0,0.0
TRPM2,36.186592,28.030663,25.033937,33.95335
TRPM2-AS,2.289119,0.338183,1.292644,2.014076
TRPM3,6.8415,6.915925,7.083305,5.607245
TRPM4,7.525412,10.677832,12.355691,9.695491
TRPM5,0.224039,0.0,0.19875,0.0
TRPM6,0.597317,0.551071,0.533533,0.445789
TRPM7,8.134155,5.176515,9.697714,5.045642
TRPM8,0.169068,0.079718,0.055702,0.0
TRPS1,4.512702,4.007152,12.552317,4.545007
TRPS1-AS1,0.0,0.0,0.0,0.0
TRPT1,44.024975,45.864941,62.427475,33.934746
TRPV1,5.276129,6.176773,9.676432,6.468319
TRPV2,18.611641,10.401913,6.471844,8.688476
TRPV3,4.266934,3.515939,5.407253,2.078676
TRPV4,0.207187,0.638611,0.681267,0.432671
TRPV5,0.122341,0.104524,0.51431,0.0
TRPV6,6.756737,6.802266,1.46628,7.789109
TRQ-CTG1-1,0.0,0.0,1.278037,0.0
TRQ-CTG1-2,0.0,0.0,0.0,0.0
TRQ-CTG1-3,0.0,0.0,0.0,0.0
TRQ-CTG1-4,0.0,0.0,0.0,0.0
TRQ-CTG1-5,0.0,0.0,0.0,0.0
TRQ-CTG2-1,1.068169,0.171244,1.207035,0.0
TRQ-CTG3-1,0.445078,0.463786,0.0,0.423035
TRQ-CTG3-2,0.445071,0.706382,0.0,0.42303
TRQ-CTG4-1,0.0,0.0,0.0,0.0
TRQ-CTG4-2,0.0,0.099892,0.0,0.0
TRQ-CTG5-1,0.0,0.0,0.0,0.0
TRQ-CTG6-1,0.0,2.054929,0.0,0.0
TRQ-CTG7-1,0.0,0.0,0.0,0.0
TRQ-TTG1-1,0.0,0.0,0.0,0.0
TRQ-TTG2-1,0.0,0.0,0.0,0.0
TRQ-TTG3-1,0.0,0.0,0.0,0.0
TRQ-TTG3-2,0.0,0.0,0.0,0.0
TRQ-TTG3-3,1.068169,1.027464,0.905276,0.0
TRQ-TTG4-1,0.0,0.0,0.0,0.0
TRR-ACG1-1,0.936476,0.0,0.0,0.0
TRR-ACG1-2,0.0,0.0,0.0,0.0
TRR-ACG1-3,0.0,0.0,0.057339,0.0
TRR-ACG2-1,0.0,0.0,0.0,0.0
TRR-ACG2-2,0.0,0.902502,0.362687,0.0
TRR-ACG2-3,0.0,3.293515,1.120471,0.0
TRR-ACG2-4,0.0,0.802267,0.630265,0.0
TRR-CCG1-1,0.0,0.0,0.0,0.0
TRR-CCG1-2,0.0,0.0,0.0,0.0
TRR-CCG1-3,0.0,0.0,0.0,0.0
TRR-CCG2-1,0.0,0.0,0.0,0.0
TRR-CCT1-1,0.0,0.0,0.0,0.0
TRR-CCT2-1,0.0,0.0,0.0,0.0
TRR-CCT3-1,0.219486,0.0,0.0,0.0
TRR-CCT4-1,0.83405,0.211122,1.278037,0.498357
TRR-TCG1-1,0.0,0.562994,0.0,0.0
TRR-TCG2-1,0.0,0.0,0.122551,0.0
TRR-TCG3-1,0.0,0.0,0.0,0.0
TRR-TCG4-1,0.0,0.0,0.0,0.0
TRR-TCG5-1,0.0,0.0,0.0,0.0
TRR-TCT1-1,0.013022,0.0,0.0,0.0
TRR-TCT2-1,0.0,0.0,0.0,0.0
TRR-TCT3-1,0.0,0.0,0.0,0.0
TRR-TCT3-2,0.0,0.0,0.0,0.0
TRR-TCT4-1,0.0,0.0,0.0,0.0
TRR-TCT5-1,0.0,0.0,0.0,0.0
TRRAP,12.508629,7.246589,10.447025,9.721934
TRS-AGA1-1,0.0,0.0,0.0,0.0
TRS-AGA2-1,0.0,0.0,0.0,0.0
TRS-AGA2-2,0.0,0.0,0.0,0.0
TRS-AGA2-3,0.0,0.250601,0.0,0.0
TRS-AGA2-4,0.0,0.0,0.0,0.0
TRS-AGA2-5,0.0,1.854448,0.0,0.0
TRS-AGA2-6,0.025451,0.000392,0.003121,0.00739
TRS-AGA3-1,0.0,0.0,0.0,0.0
TRS-AGA4-1,0.0,0.463611,0.0,0.0
TRS-AGA5-1,0.0,0.0,0.0,0.846047
TRS-CGA1-1,0.0,0.0,0.0,0.0
TRS-CGA2-1,0.0,0.0,0.0,0.0
TRS-CGA3-1,1.042116,0.0,0.0,0.0
TRS-CGA4-1,0.0,3.796606,1.278671,0.0
TRS-GCT1-1,0.0,0.0,0.0,0.0
TRS-GCT2-1,0.0,0.0,0.0,0.0
TRS-GCT3-1,2.644369,0.0,5.673239,2.806401
TRS-GCT4-1,0.0,0.0,0.0,0.0
TRS-GCT4-2,0.0,0.0,0.0,0.0
TRS-GCT4-3,0.0,0.0,0.0,2.847878
TRS-GCT5-1,0.0,0.0,0.0,0.0
TRS-GCT6-1,0.0,0.0,0.37406,0.0
TRS-TGA1-1,0.0,4.849131,1.776784,0.0
TRS-TGA2-1,0.0,0.0,0.0,0.0
TRS-TGA3-1,0.0,0.0,0.0,0.0
TRS-TGA4-1,0.0,0.0,0.0,0.0
TRT-AGT1-1,0.0,0.0,0.0,0.0
TRT-AGT1-2,0.001148,0.002201,0.000504,1.3e-05
TRT-AGT1-3,1.068169,0.0,0.0,0.0
TRT-AGT2-1,0.0,0.0,0.0,0.0
TRT-AGT2-2,0.0,0.0,0.0,0.0
TRT-AGT3-1,0.0,0.0,0.0,0.0
TRT-AGT4-1,0.0,0.0,0.0,0.0
TRT-AGT5-1,0.0,0.0,0.0,0.0
TRT-AGT6-1,0.0,0.0,0.0,0.0
TRT-CGT1-1,0.0,0.0,0.0,0.0
TRT-CGT2-1,0.0,0.0,0.0,0.0
TRT-CGT3-1,0.0,0.0,0.0,0.0
TRT-CGT4-1,0.0,0.0,0.0,0.0
TRT-CGT5-1,0.0,0.0,0.0,0.0
TRT-TGT1-1,0.0,0.0,0.0,0.0
TRT-TGT2-1,0.0,0.0,0.0,0.0
TRT-TGT3-1,0.0,0.0,0.0,0.0
TRT-TGT4-1,0.0,0.0,0.0,0.0
TRT-TGT5-1,0.0,0.0,0.0,0.0
TRT-TGT6-1,0.0,0.0,0.0,0.0
TRU-TCA1-1,1.522447,0.0,0.0,0.0
TRU-TCA2-1,0.0,1.027464,2.008345,0.0
TRUB1,27.676764,18.647257,11.804311,24.462982
TRUB2,25.451612,27.39797,17.006969,29.614368
TRV-AAC1-1,0.0,1.027464,0.0,0.0
TRV-AAC1-2,0.0,0.0,0.0,0.0
TRV-AAC1-3,0.0,0.0,0.0,0.0
TRV-AAC1-4,0.0,0.0,0.0,0.0
TRV-AAC1-5,0.0,0.0,0.0,0.0
TRV-AAC2-1,2.589944,3.406114,0.0,1.784812
TRV-AAC3-1,0.0,0.0,0.0,0.0
TRV-AAC4-1,0.0,0.0,0.0,0.0
TRV-AAC6-1,0.0,0.0,0.0,0.0
TRV-CAC1-1,0.0,0.0,0.0,0.0
TRV-CAC1-2,0.0,0.0,0.0,0.0
TRV-CAC1-3,0.0,0.0,0.0,0.0
TRV-CAC1-4,1.068169,0.0,0.0,0.057948
TRV-CAC1-5,0.0,0.647443,0.0,0.0
TRV-CAC1-6,0.0,1.027464,1.278037,0.0
TRV-CAC1-7,2.502149,2.209752,1.278037,0.0
TRV-CAC2-1,0.0,0.0,0.0,0.0
TRV-CAC3-1,0.0,0.0,0.0,0.0
TRV-CAC4-1,1.068169,2.716447,0.0,0.0
TRV-CAC5-1,1.068169,0.943015,0.0,0.846047
TRV-CAC6-1,0.0,0.0,0.0,0.0
TRV-CAC8-1,0.0,0.0,0.0,0.0
TRV-TAC1-1,0.0,0.0,0.0,0.0
TRV-TAC1-2,0.0,0.0,0.0,0.0
TRV-TAC2-1,0.0,0.0,0.0,0.0
TRV-TAC3-1,0.0,1.94233,0.0,0.0
TRV-TAC4-1,0.0,0.0,0.0,0.0
TRW-CCA1-1,0.024534,0.000963,0.038777,0.0
TRW-CCA2-1,0.0,0.0,0.0,0.0
TRW-CCA3-1,0.0,0.0,0.0,0.0
TRW-CCA3-2,0.0,0.0,0.0,0.0
TRW-CCA3-3,0.0,1.027464,0.0,0.59949
TRW-CCA4-1,0.0,0.39957,0.0,0.0
TRW-CCA5-1,0.0,0.351872,0.0,0.0
TRX-CAT1-1,0.0,1.341412,0.0,0.0
TRX-CAT1-2,0.0,0.0,0.0,0.0
TRX-CAT1-3,0.0,0.0,0.958528,0.0
TRX-CAT1-4,0.593428,1.441304,0.0,0.0
TRX-CAT1-5,0.0,0.0,0.0,0.0
TRX-CAT1-6,0.0,0.0,0.0,0.0
TRX-CAT1-7,0.0,1.141627,0.0,0.552281
TRX-CAT1-8,0.0,0.0,0.0,0.0
TRY-ATA1-1,2.136338,0.0,0.0,1.228507
TRY-GTA1-1,0.0,0.0,0.0,0.0
TRY-GTA2-1,0.0,0.0,0.0,0.0
TRY-GTA3-1,0.0,0.0,0.0,0.0
TRY-GTA4-1,0.0,0.0,0.0,0.0
TRY-GTA5-1,0.0,0.0,0.0,0.0
TRY-GTA5-2,0.0,0.0,0.0,0.0
TRY-GTA5-3,0.0,0.0,0.0,0.0
TRY-GTA5-4,0.0,0.0,0.0,0.0
TRY-GTA5-5,0.0,0.0,0.0,0.0
TRY-GTA6-1,0.0,0.0,0.0,0.0
TRY-GTA7-1,0.0,0.0,0.0,0.0
TRY-GTA8-1,0.0,0.0,0.0,0.0
TSACC,0.557553,0.0,1.88217,0.092397
TSBP1,0.668835,1.076899,0.787299,0.0
TSBP1-AS1,6.06074,4.116446,1.468737,5.307626
TSC1,31.818787,15.831717,19.855751,23.921995
TSC2,53.68924,42.410316,38.42474,43.691673
TSC22D1,504.919373,454.275787,541.424744,587.115784
TSC22D1-AS1,3.585469,5.820671,3.559678,3.578403
TSC22D2,13.696262,11.528893,11.384074,10.918471
TSC22D3,135.531815,163.103058,180.316589,232.689697
TSC22D4,98.607414,177.273819,359.940552,196.544708
TSC22D4-C7ORF61,0.0,1.644359,26.237713,0.645914
TSEN15,31.155031,32.718819,25.163313,32.09647
TSEN2,15.009007,10.003985,12.928778,13.104895
TSEN34,20.658407,25.480707,26.344408,28.814478
TSEN54,9.875688,9.585623,15.32178,6.472846
TSFM,41.704685,33.83852,21.25597,37.225479
TSG1,0.466554,0.169676,0.23126,0.092667
TSG101,54.020027,70.34581,65.439064,73.441208
TSGA10,4.290544,6.216926,6.577196,2.066123
TSGA10IP,0.0,0.0,0.0,0.0
TSGA13,0.0,0.0,0.0,0.0
TSHB,0.0,0.0,0.0,0.0
TSHR,0.095773,0.37202,0.454028,0.684189
TSHR-AS1,0.534439,0.184533,1.268409,0.264428
TSHZ1,20.799419,19.991297,42.097988,20.297291
TSHZ2,6.256177,8.346292,9.476252,8.426819
TSHZ2-AS1,0.06595,0.0,0.315104,0.0
TSHZ3,16.115351,11.889144,9.765305,17.979214
TSHZ3-AS1,3.332446,1.32935,0.417994,2.307139
TSIX,0.046556,2.131196,0.179514,0.057627
TSKS,0.379647,0.429496,0.0,0.281559
TSKU,5.691907,2.226077,19.913078,6.698666
TSKU-AS1,1.012919,0.112194,3.520717,0.0
TSL,0.0,0.234939,0.215279,0.0
TSLP,0.0,1.033141,0.893486,0.208905
TSN,58.409393,49.347206,44.18906,60.148289
TSNARE1,21.626709,20.494425,14.666226,19.358292
TSNAX,54.885017,46.914669,22.194326,59.060585
TSNAX-DISC1,1.496667,1.828363,0.121632,1.742
TSNAX-DT,1.042964,0.930973,2.970728,0.854032
TSNAXIP1,10.437028,7.383821,7.310631,7.549435
TSPAN1,1.588454,1.91402,1.610578,1.406076
TSPAN10,0.0,1.245808,3.946815,0.577691
TSPAN11,3.048846,1.561001,10.335737,2.391921
TSPAN11-AS1,0.484346,0.121004,0.070894,0.217416
TSPAN12,4.172584,5.865717,13.07856,2.940476
TSPAN13,170.682419,170.617203,59.215279,157.710831
TSPAN14,30.630428,26.840956,37.216816,34.065895
TSPAN14-AS1,1.012024,0.0,0.0,2.881096
TSPAN15,17.240009,13.49596,24.611349,24.825697
TSPAN16,0.411787,0.529482,0.324774,0.457418
TSPAN16-AS1,0.0,0.523977,1.114101,0.269117
TSPAN17,56.443573,46.867847,48.515099,45.801811
TSPAN18,6.293298,3.435008,14.13314,8.962942
TSPAN18-AS1,0.0,0.0,0.0,0.0
TSPAN19,3.117499,0.0,0.516434,2.27063
TSPAN2,2.251187,2.068339,1.806648,2.023625
TSPAN3,112.768364,106.679306,114.089996,112.60833
TSPAN31,25.488411,22.93799,27.109798,21.773415
TSPAN32,1.141318,1.04698,0.59283,1.455334
TSPAN33,25.600573,31.390762,37.030907,25.707754
TSPAN4,17.681517,16.445732,43.285873,17.32568
TSPAN5,120.83902,113.376808,60.965214,124.643822
TSPAN5-DT,1.003914,1.352941,0.400621,1.102383
TSPAN6,7.511871,5.709748,17.3018,8.018291
TSPAN7,997.649658,1100.46582,678.204285,1258.72876
TSPAN8,3.774007,3.944234,0.999645,1.139284
TSPAN9,14.926598,13.854812,13.265759,14.511203
TSPAN9-IT1,0.0,0.0,0.0,0.0
TSPEAR,0.366093,0.077699,0.292803,0.096601
TSPEAR-AS1,0.590454,0.307475,0.331899,0.0
TSPEAR-AS2,0.457933,0.842619,0.60294,0.0
TSPO,36.632545,77.738007,165.085312,44.001251
TSPO2,0.0,0.0,0.193234,0.213739
TSPOAP1,67.009338,59.105133,40.644814,89.687057
TSPOAP1-AS1,3.618526,3.031143,1.366193,4.785415
TSPY1,0.0,0.0,0.0,0.0
TSPY10,0.0,0.0,0.0,0.0
TSPY2,0.0,0.0,0.0,0.0
TSPY26P,8.724697,5.897561,3.884603,7.931954
TSPY3,0.0,0.0,0.0,0.0
TSPY4,0.0,0.0,0.0,0.0
TSPY8,0.0,0.0,0.0,0.0
TSPY9,0.0,0.0,0.0,0.0
TSPYL1,278.411346,227.100098,81.760033,272.974396
TSPYL2,310.016785,293.908447,102.436615,293.485016
TSPYL4,215.534485,150.681442,80.44239,189.589371
TSPYL5,28.596609,17.228542,9.429844,31.177607
TSPYL6,0.553921,0.308948,0.237296,0.172657
TSR1,26.217192,20.725004,23.362095,24.617277
TSR2,88.478821,95.856483,53.932583,91.711174
TSR3,88.70195,139.669449,133.28746,134.54866
TSSC2,0.0,0.834076,0.0,0.217097
TSSC4,47.973953,55.966724,65.16124,62.160656
TSSK1B,0.099936,0.276998,0.040907,0.299953
TSSK2,0.0,0.0,0.0,0.0
TSSK3,2.049926,3.467943,5.066061,3.072488
TSSK4,2.637677,2.620433,4.274536,3.729405
TSSK6,1.011147,2.048748,5.058338,2.775417
TST,31.704201,37.01429,53.099232,43.83427
TSTD1,68.568504,81.273079,15.454706,71.00087
TSTD2,11.221354,5.982073,6.781203,7.449572
TSTD3,12.467745,7.405519,11.199869,8.381088
TTBK1,37.767616,37.335716,28.719675,40.245663
TTBK2,28.409243,26.231714,22.647434,21.339357
TTBK2-AS1,0.0,0.0,0.0,0.0
TTC1,146.549789,155.510712,110.973396,139.953537
TTC12,5.322605,3.706651,4.29853,8.950521
TTC12-DT,4.942202,2.008222,7.765803,4.17871
TTC13,13.475822,9.349946,9.196212,10.246975
TTC14,43.897823,31.470634,59.325535,33.790836
TTC14-DT,0.0,0.240534,0.0,0.296897
TTC16,0.63524,0.759552,0.0,0.347989
TTC17,20.924021,13.337142,22.456423,16.233009
TTC19,63.013405,57.014576,26.942612,67.610107
TTC21A,4.666149,4.116949,3.457224,3.237086
TTC21B,11.867653,7.55035,8.054982,8.036407
TTC21B-AS1,0.440673,0.617302,0.0,0.0
TTC22,0.220984,0.684129,0.526235,1.390643
TTC23,3.727987,2.632311,8.492651,4.224902
TTC23-AS1,0.0,0.0,0.0,0.0
TTC23L,3.871799,2.888595,3.570641,2.661166
TTC23L-AS1,1.942028,1.357494,1.70118,1.548992
TTC24,0.412032,0.494688,0.0,0.219109
TTC27,6.215486,4.762341,6.035717,3.98357
TTC28,5.319445,4.127123,7.76943,3.636755
TTC28-AS1,7.182128,9.256283,9.559786,9.497176
TTC29,0.362141,0.618276,1.443125,0.46573
TTC29-AS1,0.0,0.0,0.0,0.0
TTC3,177.608856,206.110214,201.3591,167.461823
TTC3-AS1,0.0,0.224085,0.278047,0.0
TTC31,7.192479,5.369554,12.558746,5.408695
TTC32,11.395693,9.121612,9.433846,10.098621
TTC33,22.132257,19.188183,12.083833,25.91844
TTC34,1.132836,0.524429,1.590647,0.817556
TTC36,0.471062,3.03161,1.448663,7.416072
TTC36-AS1,1.373377,3.461349,3.03827,4.916368
TTC38,7.963503,8.609258,26.334457,8.659498
TTC39A,5.470844,3.821554,1.655197,2.421759
TTC39A-AS1,0.0,0.0,0.0,0.0
TTC39B,8.265297,5.891502,4.195648,4.486848
TTC39C,11.853801,10.435504,4.051985,12.884379
TTC39C-AS1,0.0,0.0,0.0,0.0
TTC3P1,17.873545,19.473722,18.802536,12.099607
TTC4,16.961937,24.390491,14.034046,15.994293
TTC41P,0.620479,0.131509,0.380283,0.485277
TTC5,8.813068,7.005488,6.873029,7.145829
TTC6,0.354772,0.788954,0.360056,0.264952
TTC7A,10.001674,10.101821,19.855499,7.848447
TTC7B,16.582363,13.715562,9.419693,15.669051
TTC7B-AS1,0.486837,0.670259,1.144789,0.280152
TTC7B-AS2,0.0,0.0,0.340767,0.0
TTC8,10.622657,7.934703,9.405964,9.132418
TTC9,24.061148,23.296047,16.767189,24.860212
TTC9-DT,0.0,0.194942,0.130367,0.086302
TTC9B,157.145584,298.747009,129.084747,451.320068
TTC9C,41.429497,38.182301,30.245392,28.992794
TTF1,26.798872,34.907566,34.538269,29.540966
TTF2,1.645395,1.353165,2.474411,2.368679
TTI1,15.735237,9.740189,4.013849,14.175075
TTI2,7.181703,8.496243,7.701295,6.879278
TTK,0.352948,0.0,0.46478,0.132106
TTL,14.684457,11.548939,13.155428,14.098213
TTLL1,23.075523,22.444016,16.367098,15.297335
TTLL1-AS1,1.314456,1.212216,1.342177,2.285997
TTLL10,0.251569,0.42971,0.0,0.031273
TTLL10-AS1,0.0,0.10647,0.0,0.074496
TTLL11,17.5777,13.326552,12.205884,13.559619
TTLL12,52.190426,41.597439,39.723717,39.454292
TTLL13,0.946546,1.158017,0.943555,0.592512
TTLL2,0.111423,0.307954,0.114205,0.0
TTLL3,24.183346,13.483673,24.798971,10.487519
TTLL4,5.894983,3.309848,5.859403,4.689568
TTLL5,10.72359,9.630844,10.757899,9.524759
TTLL6,0.494472,0.857802,0.3069,0.816355
TTLL7,55.780762,41.602787,32.182743,49.456528
TTLL7-IT1,0.345939,0.25713,0.429221,0.135264
TTLL8,0.0,0.174754,0.0,0.0
TTLL9,1.399354,1.241314,3.199973,1.230918
TTN,0.348393,0.371958,0.300473,0.326548
TTN-AS1,0.446271,0.090393,0.501342,0.463641
TTPA,3.286415,3.572795,6.132355,1.532098
TTPAL,14.63087,9.404288,7.002852,12.230619
TTR,5.597482,230.414719,19.651901,3.884126
TTTY1,0.0,0.0,0.0,0.0
TTTY10,0.226912,0.0,0.0,0.460769
TTTY11,0.0,0.0,0.0,0.0
TTTY12,0.0,0.0,0.0,0.0
TTTY13,0.0,0.0,0.0,0.0
TTTY14,7.232045,0.330074,0.0,7.686023
TTTY15,7.520426,0.0,0.0,7.831257
TTTY16,0.0,0.0,0.0,0.0
TTTY17A,0.0,0.0,0.0,0.0
TTTY17B,0.0,0.0,0.0,0.0
TTTY17C,0.0,0.0,0.0,0.0
TTTY18,0.0,0.0,0.0,0.0
TTTY19,0.0,0.0,0.0,0.0
TTTY1B,0.0,0.0,0.0,0.0
TTTY2,0.0,0.0,0.0,0.0
TTTY20,0.0,0.0,0.0,0.0
TTTY21,0.0,0.0,0.0,0.0
TTTY21B,0.0,0.0,0.0,0.0
TTTY22,0.0,0.0,0.0,0.0
TTTY23,0.0,0.0,0.0,0.0
TTTY23B,0.0,0.0,0.0,0.0
TTTY2B,0.0,0.0,0.0,0.0
TTTY3,0.0,0.0,0.0,0.0
TTTY3B,0.0,0.0,0.0,0.0
TTTY4,0.0,0.0,0.0,0.0
TTTY4B,0.0,0.0,0.0,0.0
TTTY4C,0.0,0.0,0.0,0.0
TTTY5,0.0,0.0,0.0,0.0
TTTY6,0.0,0.0,0.0,0.0
TTTY6B,0.0,0.0,0.0,0.0
TTTY7,0.0,0.0,0.0,0.0
TTTY7B,0.0,0.0,0.0,0.0
TTTY8,0.0,0.0,0.0,0.055766
TTTY8B,0.0,0.0,0.0,0.055766
TTTY9A,0.0,0.0,0.0,0.0
TTTY9B,0.0,0.0,0.0,0.0
TTYH1,360.927887,481.789612,603.935425,513.640564
TTYH2,38.347786,25.498398,51.619965,36.897713
TTYH3,90.180016,77.348717,65.153442,105.203651
TUB,64.352066,33.08884,29.133627,47.830776
TUB-AS1,0.0,0.0,0.0,0.0
TUBA1A,1191.882446,1188.814819,374.136536,1130.630615
TUBA1B,2877.613037,3378.538086,892.959778,2796.711182
TUBA1B-AS1,0.839944,0.0,0.0,0.0
TUBA1C,180.582962,133.317184,34.996872,132.238724
TUBA3C,0.0,0.247916,0.0,0.0
TUBA3D,2.806403,2.708585,1.809431,3.944695
TUBA3E,0.0,0.165153,0.32177,0.0
TUBA3FP,4.896466,3.570191,3.094572,2.135808
TUBA4A,441.81073,522.920837,75.135101,385.147736
TUBA4B,3.400606,3.385676,2.783343,2.239071
TUBA8,80.87677,102.303612,13.625288,78.525787
TUBAL3,0.0,0.0,0.657195,0.0
TUBB,525.184875,519.169434,208.006485,390.0448
TUBB1,0.197056,0.06557,0.480885,0.097345
TUBB2A,1200.862427,1343.414062,514.971008,1361.207642
TUBB2B,629.270203,641.436279,631.842285,805.274658
TUBB3,619.988342,714.741821,118.181526,458.549927
TUBB4A,1222.710815,1332.773315,398.118042,1316.06311
TUBB4B,550.391174,612.805481,252.969788,483.360107
TUBB6,12.973324,19.389652,37.872986,21.478008
TUBB8,0.227808,0.147708,0.225625,0.0
TUBB8B,0.0,0.200414,0.0,0.072929
TUBBP5,1.817493,0.872186,0.400708,2.153497
TUBD1,7.761087,9.23686,14.816786,5.445905
TUBE1,18.392353,16.433702,15.693833,11.887141
TUBG1,75.166878,86.565086,35.152966,55.654881
TUBG2,177.824387,216.155609,94.803123,197.209213
TUBGCP2,57.228348,51.111485,40.407604,56.578037
TUBGCP3,19.824446,12.398856,12.840886,16.130413
TUBGCP4,14.111848,10.559413,16.499624,14.060999
TUBGCP5,16.423296,13.801493,8.219202,17.149729
TUBGCP6,39.910931,26.993126,23.346079,30.771349
TUFM,199.714096,195.453674,180.532318,174.307816
TUFT1,8.608059,7.435913,4.05578,8.200172
TUG1,30.888609,22.734114,39.955292,27.753698
TULP1,0.188945,0.172115,0.0,0.0
TULP2,1.818855,1.173775,1.979037,1.926281
